,9CL_Bc65_Bc01,9CL_Bc65_Bc03,9CL_Bc65_Bc04,9CL_Bc65_Bc05,9CL_Bc65_Bc06,9CL_Bc65_Bc07,9CL_Bc65_Bc08,9CL_Bc65_Bc09,9CL_Bc65_Bc10,9CL_Bc65_Bc11,9CL_Bc65_Bc12,9CL_Bc65_Bc15,9CL_Bc65_Bc16,9CL_Bc65_Bc17,9CL_Bc65_Bc18,9CL_Bc65_Bc19,9CL_Bc65_Bc20,9CL_Bc65_Bc22,9CL_Bc65_Bc23,9CL_Bc65_Bc24,9CL_Bc65_Bc25,9CL_Bc65_Bc26,9CL_Bc65_Bc27,9CL_Bc65_Bc28,9CL_Bc65_Bc29,9CL_Bc65_Bc30,9CL_Bc65_Bc31,9CL_Bc65_Bc32,9CL_Bc66_Bc01,9CL_Bc66_Bc04,9CL_Bc66_Bc05,9CL_Bc66_Bc06,9CL_Bc66_Bc07,9CL_Bc66_Bc08,9CL_Bc66_Bc09,9CL_Bc66_Bc10,9CL_Bc66_Bc11,9CL_Bc66_Bc12,9CL_Bc66_Bc13,9CL_Bc66_Bc14,9CL_Bc66_Bc15,9CL_Bc66_Bc16,9CL_Bc66_Bc17,9CL_Bc66_Bc18,9CL_Bc66_Bc20,9CL_Bc66_Bc22,9CL_Bc66_Bc23,9CL_Bc66_Bc25,9CL_Bc66_Bc26,9CL_Bc66_Bc27,9CL_Bc66_Bc28,9CL_Bc66_Bc29,9CL_Bc66_Bc30,9CL_Bc66_Bc31,9CL_Bc66_Bc32,9CL_Bc67_Bc01,9CL_Bc67_Bc02,9CL_Bc67_Bc03,9CL_Bc67_Bc04,9CL_Bc67_Bc05,9CL_Bc67_Bc06,9CL_Bc67_Bc07,9CL_Bc67_Bc08,9CL_Bc67_Bc09,9CL_Bc67_Bc10,9CL_Bc67_Bc12,9CL_Bc67_Bc13,9CL_Bc67_Bc14,9CL_Bc67_Bc17,9CL_Bc67_Bc18,9CL_Bc67_Bc19,9CL_Bc67_Bc24,9CL_Bc67_Bc25,9CL_Bc67_Bc26,9CL_Bc67_Bc27,9CL_Bc67_Bc28,9CL_Bc67_Bc29,9CL_Bc67_Bc30,9CL_Bc67_Bc31,9CL_Bc67_Bc32
TRIB3,3.0,0.0,6.0,13.0,14.0,6.0,4.0,0.0,4.0,18.0,26.0,31.0,0.0,10.0,4.0,27.0,9.0,2.0,5.0,2.0,14.0,37.0,30.0,15.0,4.0,3.0,0.0,16.0,3.0,12.0,7.0,7.0,3.0,13.0,0.0,4.0,5.0,11.0,0.0,6.0,13.0,1.0,2.0,5.0,9.0,4.0,2.0,8.0,0.0,2.0,0.0,11.0,4.0,5.0,20.0,5.0,12.0,49.0,3.0,3.0,6.0,5.0,24.0,17.0,18.0,3.0,9.0,3.0,7.0,39.0,7.0,4.0,2.0,4.0,3.0,1.0,3.001,27.0,18.0,0.0
EEPD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSBP2,0.0,5.121,1.503,2.447,3.135,2.111,4.24,0.0,4.357,0.0,0.0,0.0,2.0,0.0,1.972,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.014,0.0,0.923,0.0,3.4,0.0,2.631,0.0,9.136,0.0,2.764,0.0,0.0,0.0,1.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7,0.0,5.514,0.0,1.0,0.0,0.0,0.0,3.734,1.479,2.058,0.0,0.0,5.656,0.0,0.0,4.481,0.0,0.0,0.0,0.0,2.816,1.779,0.0,0.0,0.0
AURKB,5.0,0.0,8.0,0.0,0.0,5.0,11.0,2.0,0.0,2.0,12.0,0.0,1.0,0.0,3.0,14.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,5.0,2.0,0.0,3.0,0.0,6.0,1.0,0.0,5.0,6.0,7.0,1.0,0.0,2.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ZNF670-ZNF695,0.0,0.0,0.0,1.118,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.267,0.0,0.0,0.0,0.0,1.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC51B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0
FXR2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
PAEP,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
TOMM34,35.0,4.0,5.0,7.0,7.0,5.0,11.0,1.0,3.0,6.0,9.0,9.013,2.0,4.0,5.0,10.0,5.0,4.0,16.0,4.0,10.0,12.0,12.0,1.0,11.0,6.0,7.0,3.0,25.0,7.0,13.0,3.0,2.0,2.0,0.0,4.0,7.0,60.0,0.0,7.0,5.0,0.0,4.0,25.0,2.0,0.0,3.0,1.0,4.0,2.0,2.0,18.0,10.0,4.0,3.0,7.0,10.0,15.0,7.0,8.0,8.0,3.0,6.0,3.0,7.0,7.0,48.0,9.0,3.0,6.0,17.0,6.0,6.0,3.0,2.0,12.0,4.0,11.0,2.0,13.0
FNBP1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
HES6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
FBXW11,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SERPINE1,24.0,14.0,5.262,2.0,17.0,8.0,3.0,0.0,2.016,52.056,18.0,79.0,3.0,0.0,2.0,11.0,6.0,1.0,21.0,10.0,12.0,18.0,34.986,26.0,10.134,1.0,22.0,7.0,7.0,49.996,22.0,2.0,1.0,9.0,0.0,0.0,1.0,24.0,0.0,0.0,4.0,9.0,1.0,43.0,5.0,3.0,7.0,21.0,1.0,2.0,8.0,46.0,5.0,9.0,6.0,0.0,20.0,5.0,3.0,11.0,1.0,0.0,23.0,25.0,12.973,3.0,57.964,0.0,1.0,25.96,28.0,0.0,3.0,11.0,8.0,32.0,18.0,18.0,12.0,3.0
CCDC68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
RRM2,10.0,0.0,12.0,2.0,0.0,15.0,21.0,2.0,3.819,2.0,12.0,0.0,1.0,0.0,9.0,5.0,1.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,16.655,0.0,0.0,14.0,1.0,3.0,6.0,2.0,2.0,3.0,0.0,18.0,2.0,1.0,13.0,7.0,15.0,6.0,0.0,6.0,12.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,5.0,13.0,11.0,1.0,32.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,6.0,4.0
ADARB1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NUSAP1,5.512,0.0,6.791,0.0,0.0,5.028,11.0,10.0,2.0,2.519,4.0,0.0,0.0,0.0,7.0,22.791,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,7.0,2.0,0.0,4.595,0.0,5.0,0.0,2.0,2.0,5.0,1.0,5.0,0.0,5.0,9.547,0.0,0.0,15.897,0.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,11.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,9.0
C19orf33,0.0,2.0,1.0,0.0,2.935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,8.0
ATP9B,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.838,0.0,2.0,1.32,0.0,0.0,0.0,3.296,0.0,0.0,0.0,0.0,0.0,0.0,5.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096,3.0,11.498,0.0,2.825,3.0,0.0,1.389,1.351,0.0,0.0,0.0,0.0,3.262,0.0,1.0,0.0,1.164,0.0,0.0,1.0,1.0,0.0
LEAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM83H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
BEX2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
EIF3D,17.0,9.0,3.0,16.0,7.0,1.0,24.0,5.0,4.0,9.0,13.0,15.0,4.0,1.0,9.219,7.0,4.0,6.0,5.0,6.0,6.0,6.0,9.0,3.0,9.0,24.0,5.0,4.0,20.0,1.0,3.0,5.0,2.0,5.0,3.003,14.0,4.0,24.0,7.0,11.0,2.0,3.0,7.0,3.0,7.0,11.0,17.0,0.0,11.0,10.0,5.0,6.0,20.0,2.0,4.0,8.0,6.0,4.0,4.0,6.0,16.0,11.0,5.0,2.0,9.0,11.0,11.0,5.0,6.0,12.0,4.0,0.0,7.0,3.0,4.0,8.0,7.0,3.0,5.0,1.0
CERCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUD13,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C8orf44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TIA1,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
SF3B1,10.0,13.0,11.0,15.0,14.0,14.0,6.0,5.0,10.0,10.0,19.0,10.0,8.0,11.0,8.0,12.0,9.0,2.0,5.0,7.0,4.0,12.0,9.0,6.0,3.0,6.0,8.0,8.0,16.0,3.0,15.0,3.0,2.0,8.0,4.0,10.0,4.0,23.0,14.0,7.0,25.0,9.0,12.0,15.0,11.0,7.0,7.0,5.0,3.0,4.0,2.0,8.0,12.0,10.0,3.0,16.0,16.0,10.0,16.0,18.0,17.0,17.0,49.0,5.0,3.0,7.173,25.0,2.0,18.0,15.0,11.0,7.0,6.0,6.0,5.0,1.0,1.0,2.0,5.0,5.0
MYT1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.834,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094,0.0,0.0,1.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.551,3.157,0.0,0.0,0.0,0.0
SERPINC1,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,3.0,11.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,7.0,1.0,0.0,0.0,7.0,4.0,0.0,4.0,1.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
BPIFB2,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,29.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,7.008,0.0,8.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,14.0,0.0,12.0,10.0,4.0,1.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,3.0,0.0,7.0,0.0
AIF1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,2.0,0.0,3.0,2.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,8.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
PUM2,1.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
AREG,4.0,39.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,58.0,75.0,0.0,0.0,6.0,6.0,0.0,38.847,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,2.0,0.0,34.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,2.0
RFC2,4.0,2.0,4.0,2.0,0.0,4.0,12.0,7.0,0.0,2.0,3.0,0.0,0.0,4.0,12.0,4.0,1.0,0.0,7.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,4.0,1.0,3.0,1.0,0.0,8.0,2.0,0.0,5.0,9.0,0.0,0.0,19.0,4.0,1.0,0.0,3.0,2.0,7.0,8.0,7.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,6.0,6.0
DCDC2,0.0,8.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,1.061,0.0,3.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,16.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,3.0,0.0,1.0,5.0,0.0,5.0,2.066,1.0,0.0,5.311,3.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
WDR43,11.0,15.0,4.0,7.0,11.0,4.0,12.0,5.0,2.0,1.0,9.0,10.0,1.0,3.0,2.0,6.0,6.0,5.0,2.0,3.0,2.0,7.0,5.0,5.0,5.0,15.0,2.0,2.0,9.0,3.0,4.0,2.0,2.0,4.0,0.0,8.0,3.0,1.0,1.0,7.0,4.0,3.0,2.0,11.0,1.0,3.0,13.0,1.0,2.0,1.0,4.0,1.006,10.0,1.0,6.0,0.0,4.0,8.0,1.0,15.0,11.0,1.001,12.0,5.0,2.417,4.0,5.0,8.0,4.0,2.0,8.0,2.0,7.0,5.0,5.0,7.0,2.0,0.0,2.0,0.0
NIPA1,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
METTL27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
