	Gene1	Gene2	EdgeWeight
7421	Acat1	Kcnq1ot1	0.3297263084282604
7420	Supv3l1	Akap12	0.3297263084282604
7419	Zfc3h1	Adarb1	0.3297263084282604
7418	Thoc1	Prkg1	0.3297263084282604
7434	Rpl36a	Dlat	0.3297263084282604
7435	Mrpl1	Zfp217	0.3297263084282604
7436	Adar	Gigyf1	0.3297263084282604
7437	Nav3	Lurap1l	0.3297263084282604
7452	Nudt21	A630089N07Rik	0.3297263084282604
7451	Rpl27	Spryd3	0.3297263084282604
7450	Uhmk1	Top2a	0.3297263084282604
7449	Pus7l	Rpl34	0.3297263084282604
7448	Rps13	Podxl	0.3297263084282604
7447	Rpl9	Ccdc163	0.3297263084282604
7446	Sod1	Tmeff1	0.3297263084282604
7445	Tra2b	Sdad1	0.3297263084282604
7444	Atp1b1	Atp6v1b2	0.3297263084282604
7443	Gigyf1	Adar	0.3297263084282604
7442	Ptcd1	Mrps35	0.3297263084282604
7441	Pdcd4	Mtfr1	0.3297263084282604
7440	Sumo2	Tmem167	0.3297263084282604
7439	Mars1	Atp6v1b2	0.3297263084282604
7438	Nav3	Efcab11	0.3297263084282604
7338	Khdc4	Kirrel3	0.3297263084282604
7216	Ldha	Gcn1	0.3297263084282604
7336	Calr	Galnt18	0.3297263084282604
7228	Supv3l1	Mrpl12	0.3297263084282604
7235	Cwc15	Hnrnph3	0.3297263084282604
7234	Snrpf	Gm20521	0.3297263084282604
7233	Mrpl37	Donson	0.3297263084282604
7232	Purg	Prrc1	0.3297263084282604
7231	Cfl1	Rps26	0.3297263084282604
7230	Rps5	Areg	0.3297263084282604
7229	Acat1	Zc3h12a	0.3297263084282604
7227	Thoc1	Nmnat2	0.3297263084282604
7237	Gcn1	Ldha	0.3297263084282604
7226	Mrps35	Nsun6	0.3297263084282604
7225	Scaf1	Akap12	0.3297263084282604
7224	Hnrnph3	Gm4117	0.3297263084282604
7223	Utp6	Lgr6	0.3297263084282604
7222	Utp6	Donson	0.3297263084282604
7221	Zc3h12a	Acat1	0.3297263084282604
7220	Prpf38a	Fxr2	0.3297263084282604
7236	Nasp	B3galt1	0.3297263084282604
7238	Mrpl28	Tmtc2	0.3297263084282604
7218	Lyar	Cdh11	0.3297263084282604
7248	Mrpl2	Rrp36	0.3297263084282604
7255	Mars1	Enox1	0.3297263084282604
7254	Mars1	Hdac1	0.3297263084282604
7253	Nav3	Slirp	0.3297263084282604
7252	Rbm14	Poldip3	0.3297263084282604
7251	Adar	Npas3	0.3297263084282604
7250	Mrpl9	Ccdc73	0.3297263084282604
7249	Rfc2	Ercc8	0.3297263084282604
7247	Ddx59	Vegfc	0.3297263084282604
7239	Hk2	Poldip3	0.3297263084282604
7246	Dcaf13	E2f2	0.3297263084282604
7245	Eif4e2	Rbm41	0.3297263084282604
7244	Mrpl19	Pdgfc	0.3297263084282604
7243	Eef1g	Gtpbp1	0.3297263084282604
7242	Mrpl12	Supv3l1	0.3297263084282604
7241	Mrpl12	Pdgfc	0.3297263084282604
7240	Isy1	Ercc8	0.3297263084282604
7219	Utp14b	Smyd4	0.3297263084282604
7217	Lsg1	Setbp1	0.3297263084282604
7335	Rrp15	Prdx4	0.3297263084282604
7187	Prdx4	Mdm2	0.3297263084282604
7194	Sub1	Efna5	0.3297263084282604
7193	Sub1	Ccnd2	0.3297263084282604
7192	Arpc1b	Ngf	0.3297263084282604
7191	Arpc1b	Rpl8	0.3297263084282604
7190	Rpl27	Zc3h12a	0.3297263084282604
7189	Mtrf1l	Pepd	0.3297263084282604
7188	Mex3b	Ndst3	0.3297263084282604
7186	Uhmk1	Dlat	0.3297263084282604
7196	Fn1	Bmpr1b	0.3297263084282604
7185	Prpf40b	Cpsf3	0.3297263084282604
7184	Rps13	Rps4x	0.3297263084282604
7183	Rps13	Rps5	0.3297263084282604
7182	Rrp9	Spice1	0.3297263084282604
7181	Pwp1	Wrap53	0.3297263084282604
7180	Rps11	P4ha3	0.3297263084282604
7494	Lsg1	A630089N07Rik	0.3297263084282604
7195	Fn1	Lima1	0.3297263084282604
7197	Fxr2	Peg3	0.3297263084282604
7215	Wdr36	Peli2	0.3297263084282604
7207	Hells	Tsix	0.3297263084282604
7214	Tars2	Rassf8	0.3297263084282604
7213	Khdc4	Gfra1	0.3297263084282604
7212	Sdad1	Cracd	0.3297263084282604
7211	Sdad1	Arhgap28	0.3297263084282604
7210	Mrrf	Tars2	0.3297263084282604
7209	Stau1	Top2a	0.3297263084282604
7208	Calr	Rps27a	0.3297263084282604
7206	Gtpbp1	Mtfr1	0.3297263084282604
7198	Mettl1	Nfia	0.3297263084282604
7205	Sec63	Adamts6	0.3297263084282604
7204	Sec63	Pcdh18	0.3297263084282604
7203	Rps24	Kcnq1ot1	0.3297263084282604
7202	Anp32b	Gigyf1	0.3297263084282604
7201	Tial1	Lrrc4c	0.3297263084282604
7200	Trir	Nox4	0.3297263084282604
7199	Adarb1	Robo2	0.3297263084282604
7256	Rpl13a	Junb	0.3297263084282604
7257	Samhd1	Sumo2	0.3297263084282604
7258	Pdcd4	P4ha3	0.3297263084282604
7307	Poldip3	Pde10a	0.3297263084282604
7314	Sod1	Nhp2	0.3297263084282604
7313	Sod1	Ifi211	0.3297263084282604
7312	Snrpd1	Cavin2	0.3297263084282604
7311	Rps4x	Rps11	0.3297263084282604
7310	Rpl7a	Vkorc1l1	0.3297263084282604
7309	Ddx31	Rps26	0.3297263084282604
7308	Ptcd1	Clpp	0.3297263084282604
7306	Cox4i1	Rps8	0.3297263084282604
7316	Mki67	Bcl6	0.3297263084282604
7305	Hdac1	Sumo2	0.3297263084282604
7304	Isy1	Utp14a	0.3297263084282604
7303	Cpsf3	Hnrnph3	0.3297263084282604
7302	Cpsf3	Amot	0.3297263084282604
7301	Gcn1	Spout1	0.3297263084282604
7300	Snrpc	Slirp	0.3297263084282604
7299	Snrpb	Utp3	0.3297263084282604
7315	Drg2	Pparg	0.3297263084282604
7317	Fam50a	Kif26b	0.3297263084282604
7259	Ddx31	Grik2	0.3297263084282604
7327	Tial1	Egfr	0.3297263084282604
7334	Rrp15	Hacd3	0.3297263084282604
7333	Rps27a	Utp6	0.3297263084282604
7332	Heatr3	Tmeff1	0.3297263084282604
7331	Csnk2a1	Sqstm1	0.3297263084282604
7330	Sec63	Cmss1	0.3297263084282604
7329	Rps24	Ldha	0.3297263084282604
7328	Rps29	Tars2	0.3297263084282604
7326	Trir	Col12a1	0.3297263084282604
7318	Prdx4	Pdhx	0.3297263084282604
7325	Btf3	Yju2	0.3297263084282604
7324	Dhx35	Hgf	0.3297263084282604
7323	Sub1	Apex1	0.3297263084282604
7322	Rpl27	Larp1b	0.3297263084282604
7321	Uba52	Chchd4	0.3297263084282604
7320	Mex3b	E2f2	0.3297263084282604
7319	Prdx4	Utp14a	0.3297263084282604
7298	Mrps15	Ankrd6	0.3297263084282604
7297	Nup54	Tmx4	0.3297263084282604
7296	Purg	Fbxl20	0.3297263084282604
7268	Fn1	Ubc	0.3297263084282604
7275	Lyar	Eya1	0.3297263084282604
7274	Lyar	Ryr3	0.3297263084282604
7273	Top2a	Igfbp5	0.3297263084282604
7272	Thoc2l	Rassf8	0.3297263084282604
7271	Rps15a	Msh4	0.3297263084282604
7270	Rps29	Spice1	0.3297263084282604
7269	Trir	Rps27a	0.3297263084282604
7267	Trmt1l	Prrc1	0.3297263084282604
7295	Nhp2	Rbm4b	0.3297263084282604
7266	Pcbp3	Ercc8	0.3297263084282604
7265	Pcbp3	Larp1b	0.3297263084282604
7264	Prdx4	Tmeff1	0.3297263084282604
7263	Uhmk1	Egr3	0.3297263084282604
7262	Rpl34	Robo2	0.3297263084282604
7261	Enox1	Rnf150	0.3297263084282604
7260	Cdk11b	Ror2	0.3297263084282604
7276	Utp14b	Iftap	0.3297263084282604
7277	Rpl18	Txn2	0.3297263084282604
7278	Rpl12	Has2	0.3297263084282604
7279	Strbp	Sdad1	0.3297263084282604
7294	Nhp2	Cdk2ap1	0.3297263084282604
7293	Pura	Scaf1	0.3297263084282604
7292	Pura	Peg3	0.3297263084282604
7291	Rps8	Cox4i1	0.3297263084282604
7290	Zfc3h1	Mrps28	0.3297263084282604
7289	Scaf1	Pura	0.3297263084282604
7288	Hnrnph3	Cpsf3	0.3297263084282604
7287	Hnrnph3	Rae1	0.3297263084282604
7286	Utp6	Dusp3	0.3297263084282604
7285	Prkra	Rbm4b	0.3297263084282604
7284	Prkra	Cdk2ap1	0.3297263084282604
7283	Cmss1	Tceal9	0.3297263084282604
7282	Zc3h12a	Fam50a	0.3297263084282604
7281	Rae1	Hnrnph3	0.3297263084282604
7280	Rae1	Chchd4	0.3297263084282604
7493	Khdc4	Sumo2	0.3297263084282604
7738	Yars	Lockd	0.3297263084282604
7495	Hmgn1	Eif1	0.3297263084282604
7704	Top2a	Sec63	0.3297263084282604
7711	Rps5	Pepd	0.3297263084282604
7710	Tubb2a	Lima1	0.3297263084282604
7709	Rps8	Rack1	0.3297263084282604
7708	Scaf1	Fhl1	0.3297263084282604
7707	Utp3	Mki67	0.3297263084282604
7706	Prpf38a	Unc5c	0.3297263084282604
7705	Rpl18	Patj	0.3297263084282604
7703	Rpl22l1	Prdx4	0.3297263084282604
7713	Cwc15	4632427E13Rik	0.3297263084282604
7702	Eif3j1	Amot	0.3297263084282604
7701	Rack1	Rps8	0.3297263084282604
7700	Tet2	Mrpl19	0.3297263084282604
7699	Fam120c	Piezo2	0.3297263084282604
7698	Rrp15	Btf3	0.3297263084282604
7697	Csnk2a1	Prpf40b	0.3297263084282604
7696	Csnk2a1	Adamtsl3	0.3297263084282604
7712	Pura	Has2	0.3297263084282604
7714	Isy1	Cwc15	0.3297263084282604
7694	Gtpbp1	Supv3l1	0.3297263084282604
7724	Mrps15	Atp1b1	0.3297263084282604
7731	Hnrnph3	Mrpl21	0.3297263084282604
7730	Rpl14	Npas3	0.3297263084282604
7729	Rps24	Chka	0.3297263084282604
7728	Rpl8	Wdpcp	0.3297263084282604
7727	Rbm20	Tra2b	0.3297263084282604
7726	Hdac1	Rrp15	0.3297263084282604
7725	Mrpl21	Ccser1	0.3297263084282604
7723	Cfl1	Rpl13a	0.3297263084282604
7715	Isy1	Pepd	0.3297263084282604
7722	Strbp	Mtfr1	0.3297263084282604
7721	Dcp1b	Mkrn2	0.3297263084282604
7720	Tra2b	Sulf1	0.3297263084282604
7719	Rpl7a	Cmss1	0.3297263084282604
7718	Gigyf1	Ankrd1	0.3297263084282604
7717	Mcm5	Spice1	0.3297263084282604
7716	Mrpl19	Tet2	0.3297263084282604
7695	Rps15a	Kirrel3	0.3297263084282604
7693	Sec63	Top2a	0.3297263084282604
7654	Larp1b	Rpl9	0.3297263084282604
7664	Mrpl9	Igfbp5	0.3297263084282604
7671	Srp68	Kcnq1ot1	0.3297263084282604
7670	Rps29	Chchd4	0.3297263084282604
7669	Btf3	Pura	0.3297263084282604
7668	Sub1	Plekhh2	0.3297263084282604
7667	Rpl34	Lypla2	0.3297263084282604
7666	Rpl9	Gtf2f1	0.3297263084282604
7665	Mcm5	Ercc8	0.3297263084282604
7663	Ybx1	Slc1a3	0.3297263084282604
7673	Thoc2l	Msh2	0.3297263084282604
7662	Nvl	Cdh6	0.3297263084282604
7661	Isy1	Drg1	0.3297263084282604
7660	Hk2	Nasp	0.3297263084282604
7659	Nasp	Hk2	0.3297263084282604
7658	Snrpb	Rps11	0.3297263084282604
7657	Nup54	Cpsf3	0.3297263084282604
7656	Purg	Trmt1l	0.3297263084282604
7672	Ptma	Tmtc2	0.3297263084282604
7674	Zfp36l1	Tpt1	0.3297263084282604
7692	Rps29	Hdac1	0.3297263084282604
7684	Mars1	Fbxl7	0.3297263084282604
7691	Btf3	Rrp15	0.3297263084282604
7690	Rps17	Rpl22l1	0.3297263084282604
7689	Slc25a4	Ppp1ca	0.3297263084282604
7688	Khdrbs3	Spryd3	0.3297263084282604
7687	Tra2b	Ccser1	0.3297263084282604
7686	Atp1b1	Hk2	0.3297263084282604
7685	Sumo2	Rps15a	0.3297263084282604
7683	Slirp	Mir6236	0.3297263084282604
7675	Mrps6	Hspa5	0.3297263084282604
7682	Hspa5	Mrps6	0.3297263084282604
7681	Taco1	Gm40841	0.3297263084282604
7680	Mrpl37	Gbe1	0.3297263084282604
7679	Hic2	Thbs1	0.3297263084282604
7678	Tubb2a	Exosc2	0.3297263084282604
7677	Supv3l1	Mrps35	0.3297263084282604
7676	Zc3h12a	Rbm14	0.3297263084282604
7732	Dlat	Vps18	0.3297263084282604
7733	Tufm	Lypla2	0.3297263084282604
7734	Prorp	Lama2	0.3297263084282604
7783	Hspa5	Rpl13a	0.3297263084282604
7790	Top2a	Ngf	0.3297263084282604
7789	Mrpl2	Cc2d2a	0.3297263084282604
7788	Hdac1	Yju2	0.3297263084282604
7787	Srp19	Vps18	0.3297263084282604
7786	Lsg1	Mcm5	0.3297263084282604
7785	Rpl34	Larp1b	0.3297263084282604
7784	Rpl13a	Hspa5	0.3297263084282604
7782	Rps13	Sumo2	0.3297263084282604
7792	Yars	Cdk11b	0.3297263084282604
7781	Gigyf1	Bcl6	0.3297263084282604
7780	Mrpl19	Mrpl12	0.3297263084282604
7779	Yju2	Egr1	0.3297263084282604
7778	Ppp1ca	Rps11	0.3297263084282604
7777	Utp6	Ndst4	0.3297263084282604
7776	Rpl12	Kif26b	0.3297263084282604
7775	Rpl22l1	Nsa2	0.3297263084282604
7791	Rrp36	Slc35b3	0.3297263084282604
7793	Snrpf	Acat1	0.3297263084282604
7735	Larp1b	Fxr2	0.3297263084282604
7803	Adar	Stau1	0.3297263084282604
7810	Mrpl12	Dhx35	0.3297263084282604
7809	Mrpl21	Glyr1	0.3297263084282604
7808	Scaf1	Acat1	0.3297263084282604
7807	Prorp	Apobec3	0.3297263084282604
7806	Ldha	Ubc	0.3297263084282604
7805	Igf2bp2	Lockd	0.3297263084282604
7804	Mcm3	Nhp2	0.3297263084282604
7802	Nhp2	Mcm3	0.3297263084282604
7794	Cdk11b	Yars	0.3297263084282604
7801	Stau1	Adar	0.3297263084282604
7800	Mrpl37	Park7	0.3297263084282604
7799	Mrpl28	Mrpl21	0.3297263084282604
7798	Mkrn2	B3galt1	0.3297263084282604
7797	Btf3	Lars2	0.3297263084282604
7796	Ptcd1	Mtrf1l	0.3297263084282604
7795	Zc3h6	Pdhx	0.3297263084282604
7774	Rpl22l1	Btf3	0.3297263084282604
7773	Rack1	Sqstm1	0.3297263084282604
7772	Gtpbp1	Hdac1	0.3297263084282604
7744	Rpl23	Eif3j1	0.3297263084282604
7751	Mrps28	Tpi1	0.3297263084282604
7750	Supv3l1	Tmeff1	0.3297263084282604
7749	Mrps6	Scaf1	0.3297263084282604
7748	Eif3j1	Rpl23	0.3297263084282604
7747	Tpi1	Mrps28	0.3297263084282604
7746	Btf3	Sumo2	0.3297263084282604
7745	Fn1	Arpc1b	0.3297263084282604
7743	Rps17	Rpl12	0.3297263084282604
7771	Uhmk1	Wdpcp	0.3297263084282604
7742	Tpt1	Pcdh7	0.3297263084282604
7741	Mrpl1	Lingo2	0.3297263084282604
7740	Mrpl28	Btf3	0.3297263084282604
7739	Snrpb	Nmnat2	0.3297263084282604
7178	Rpl9	Ldha	0.3297263084282604
7737	Rbm4b	Rpusd4	0.3297263084282604
7736	Msh2	Amot	0.3297263084282604
7752	Srp19	Hnrnph3	0.3297263084282604
7753	Rbm14	Utp3	0.3297263084282604
7754	Gigyf1	Tial1	0.3297263084282604
7755	Rbm41	Rps11	0.3297263084282604
7770	Rps11	Ppp1ca	0.3297263084282604
7769	Poldip3	Tmem167	0.3297263084282604
7768	Mrpl9	Gm49356	0.3297263084282604
7767	Nvl	Col12a1	0.3297263084282604
7766	Smn1	Reck	0.3297263084282604
7765	Phb	Supv3l1	0.3297263084282604
7764	Rpl18	Cpsf3	0.3297263084282604
7763	Top2a	Pde10a	0.3297263084282604
7762	Gigyf1	Nox4	0.3297263084282604
7761	Rpl13a	Slx4ip	0.3297263084282604
7760	Mars1	4632427E13Rik	0.3297263084282604
7759	Yju2	Cwc15	0.3297263084282604
7758	Ppp1ca	Eif5a	0.3297263084282604
7757	Eif3j1	Nsun6	0.3297263084282604
7756	Uba52	Apobec3	0.3297263084282604
7655	Thoc1	Smyd4	0.3297263084282604
7653	Prorp	Heatr3	0.3297263084282604
7496	Rpl12	Tafa2	0.3297263084282604
7545	Phb	Il13ra1	0.3297263084282604
7552	Hdac1	Uba52	0.3297263084282604
7551	Mrpl19	Igfbp2	0.3297263084282604
7550	Mthfd1l	Cdk11b	0.3297263084282604
7549	Mthfd1l	Mrps15	0.3297263084282604
7548	Isy1	Cenpf	0.3297263084282604
7547	Mrpl22	Gm49356	0.3297263084282604
7546	Hspb1	Mcoln1	0.3297263084282604
7544	Mrto4	4632427E13Rik	0.3297263084282604
7554	Poldip3	Drg2	0.3297263084282604
7543	Purg	Mir6236	0.3297263084282604
7542	Rnmt	Mex3b	0.3297263084282604
7541	Larp1b	Enox1	0.3297263084282604
7540	Hnrnph3	Lurap1l	0.3297263084282604
7539	Prkra	Khdc4	0.3297263084282604
7538	Strbp	Pcbp3	0.3297263084282604
7537	Hmgn1	Park7	0.3297263084282604
7553	Sumo2	Tra2b	0.3297263084282604
7555	Tra2b	Sumo2	0.3297263084282604
7535	Nsa2	Gm45411	0.3297263084282604
7565	Rpl23	Areg	0.3297263084282604
7572	Mrrf	Zfp438	0.3297263084282604
7571	Fam120c	Cc2d2a	0.3297263084282604
7570	Nudt21	Utp6	0.3297263084282604
7569	Rrp15	Rps27l	0.3297263084282604
7568	Rps27a	Mrpl1	0.3297263084282604
7567	Csnk2a1	Smyd4	0.3297263084282604
7566	Rps15a	Selenoo	0.3297263084282604
7564	Trmt1l	Mtfr1	0.3297263084282604
7556	Cdk11b	Mthfd1l	0.3297263084282604
7563	Uhmk1	Acat1	0.3297263084282604
7562	Prpf40b	Itfg2	0.3297263084282604
7561	Rpl8	Ptma	0.3297263084282604
7560	Igf2bp2	Neat1	0.3297263084282604
7559	Igf2bp2	Brip1os	0.3297263084282604
7558	Mki67	Patj	0.3297263084282604
7557	Lima1	Hdgf	0.3297263084282604
7536	Rrp36	Rps13	0.3297263084282604
7534	Eif3j1	Mmp16	0.3297263084282604
7652	Prkra	Rrp36	0.3297263084282604
7505	Gtf2f1	Hnrnph3	0.3297263084282604
7512	Cpsf3	Fam120c	0.3297263084282604
7511	Mrpl28	Snrpf	0.3297263084282604
7510	Pgk1	Pparg	0.3297263084282604
7509	Hspb1	Rpl36a	0.3297263084282604
7508	Nhp2	Crebrf	0.3297263084282604
7507	Msh2	Immp2l	0.3297263084282604
7506	Msh2	Dhx35	0.3297263084282604
7504	Gtf2f1	Ccdc163	0.3297263084282604
7514	Ybx1	Park7	0.3297263084282604
7503	Larp1b	Park7	0.3297263084282604
7502	Prorp	Utp25	0.3297263084282604
7501	Glyr1	Adamtsl3	0.3297263084282604
7500	Dlat	Angpt1	0.3297263084282604
7499	Prkra	Mars1	0.3297263084282604
7498	Cmss1	Wrap53	0.3297263084282604
7497	Rae1	Slit2	0.3297263084282604
7513	Cpsf3	Pparg	0.3297263084282604
7515	Rbm14	Zfp820	0.3297263084282604
7533	Khdc4	Prkra	0.3297263084282604
7525	Rps26	Rps27l	0.3297263084282604
7532	Thoc2l	Spryd3	0.3297263084282604
7531	Rps27l	Rps26	0.3297263084282604
7530	Stau1	Enox1	0.3297263084282604
7529	Hells	Mir6236	0.3297263084282604
7528	Heatr3	Errfi1	0.3297263084282604
7527	Heatr3	Txn2	0.3297263084282604
7526	Rps29	Pus7l	0.3297263084282604
7524	Adarb1	Spryd3	0.3297263084282604
7516	Rpl7a	Car8	0.3297263084282604
7523	Fn1	Pgk1	0.3297263084282604
7522	Rpl27	Yars	0.3297263084282604
7521	Rpl34	Gm42899	0.3297263084282604
7520	Rps13	Patj	0.3297263084282604
7519	Pwp1	Plk2	0.3297263084282604
7518	Tpt1	Ptma	0.3297263084282604
7517	Tra2b	Isy1	0.3297263084282604
7573	Ptma	Rpl8	0.3297263084282604
7574	Spout1	Tmx4	0.3297263084282604
7575	Thoc2l	Park7	0.3297263084282604
7624	Rps27l	Ggact	0.3297263084282604
7631	Ppif	Hint3	0.3297263084282604
7630	Prorp	Gtf2f1	0.3297263084282604
7629	Hnrnph3	Gbe1	0.3297263084282604
7628	Apex1	Mcoln1	0.3297263084282604
7627	Hmgn1	Rpl23	0.3297263084282604
7626	Lyar	Tnc	0.3297263084282604
7625	Rpl22l1	Sema6a	0.3297263084282604
7623	Stau1	Zfp367	0.3297263084282604
7633	Pura	Brinp3	0.3297263084282604
7622	Mkrn2	Spout1	0.3297263084282604
7621	Mkrn2	Pcyt2	0.3297263084282604
7620	Hells	Gcn1	0.3297263084282604
7619	Nudt21	Tars2	0.3297263084282604
7618	Btf3	Rpl22l1	0.3297263084282604
7617	Rpl23	Hmgn1	0.3297263084282604
7616	Pus7l	Purg	0.3297263084282604
7632	Cfl1	Gtpbp1	0.3297263084282604
7634	Nup54	Prpf38a	0.3297263084282604
7576	Prpf38a	Itfg2	0.3297263084282604
7644	Igf2bp2	4632427E13Rik	0.3297263084282604
7651	Exosc5	Nasp	0.3297263084282604
7650	Thoc2l	B230362B09Rik	0.3297263084282604
7649	Apobec3	Gm40841	0.3297263084282604
7648	Dcp1b	Smn1	0.3297263084282604
7647	Rrp9	Slc35b3	0.3297263084282604
7646	Rps11	Snrpb	0.3297263084282604
7645	Rpl9	Larp1b	0.3297263084282604
7643	Mki67	E2f2	0.3297263084282604
7635	Pgk1	Mrto4	0.3297263084282604
7642	Mcm3	Smyd4	0.3297263084282604
7641	Gapdh	Igfbp2	0.3297263084282604
7640	Mrpl12	Pdlim5	0.3297263084282604
7639	Mthfd1l	Anp32b	0.3297263084282604
7638	Isy1	Creg1	0.3297263084282604
7637	Srp19	B230362B09Rik	0.3297263084282604
7636	Gcn1	Hells	0.3297263084282604
7615	Rpl8	Mrto4	0.3297263084282604
7614	Mki67	Creb5	0.3297263084282604
7613	Lima1	Plk2	0.3297263084282604
7585	Purg	Lama2	0.3297263084282604
7592	Rfc2	Isy1	0.3297263084282604
7591	Mrpl1	Rpl22l1	0.3297263084282604
7590	Mthfd1l	Smyd4	0.3297263084282604
7589	Magohb	Fhl1	0.3297263084282604
7588	Cpsf3	Ifi211	0.3297263084282604
7587	Phb	Nsun6	0.3297263084282604
7586	Yars	Larp1b	0.3297263084282604
7584	Purg	Errfi1	0.3297263084282604
7612	Rpl13a	Tpt1	0.3297263084282604
7583	Msh2	Tra2b	0.3297263084282604
7582	Tubb2a	Slit2	0.3297263084282604
7581	Supv3l1	Spice1	0.3297263084282604
7580	Dlat	Rpl9	0.3297263084282604
7579	Dlat	Eif4e2	0.3297263084282604
7578	Utp6	Gsdme	0.3297263084282604
7577	Hdgf	Lima1	0.3297263084282604
7593	Mrpl9	Gigyf1	0.3297263084282604
7594	Samhd1	Apobec3	0.3297263084282604
7595	Sod1	Drg1	0.3297263084282604
7596	Drg1	Sod1	0.3297263084282604
7611	Mrpl2	Smyd4	0.3297263084282604
7610	Ybx1	Lrrc4c	0.3297263084282604
7609	Isy1	Aifm2	0.3297263084282604
7608	Phb	Rps27l	0.3297263084282604
7607	Mrpl37	Rps29	0.3297263084282604
7606	Pura	Trmt1l	0.3297263084282604
7605	Hic2	Mrpl28	0.3297263084282604
7604	Mrps28	Rps27a	0.3297263084282604
7603	Larp1b	Nox4	0.3297263084282604
7602	Mrps35	Srxn1	0.3297263084282604
7601	Nkap	Tmed8	0.3297263084282604
7600	Srp68	Cobl	0.3297263084282604
7599	Rps27a	Mrrf	0.3297263084282604
7598	Adarb1	Nsa2	0.3297263084282604
7597	Trmt1l	Timp3	0.3297263084282604
7179	Rps11	Pdgfc	0.3297263084282604
6934	Gigyf1	Egr1	0.3297263084282604
7177	Mki67	Pde10a	0.3297263084282604
6751	Utp3	Smn1	0.3297263084282604
6758	Supv3l1	Zc3h12a	0.3297263084282604
6757	Prorp	Tpi1	0.3297263084282604
6756	Glyr1	Adarb1	0.3297263084282604
6755	Scaf1	Hnrnph3	0.3297263084282604
6754	Scaf1	Zfc3h1	0.3297263084282604
6753	Scaf1	Rps15a	0.3297263084282604
6752	Hnrnph3	Lsg1	0.3297263084282604
6750	Nkap	Pkia	0.3297263084282604
6760	Rnmt	Txn2	0.3297263084282604
6749	Cmss1	Mettl1	0.3297263084282604
6748	Zc3h12a	Supv3l1	0.3297263084282604
6747	Rps3	Rpl14	0.3297263084282604
6746	Utp14a	Il13ra1	0.3297263084282604
6745	Utp14b	Mrps35	0.3297263084282604
6744	Atp5pb	Exosc2	0.3297263084282604
6743	Atp5pb	Cmss1	0.3297263084282604
6759	Gtf2f1	Mrto4	0.3297263084282604
6761	Rnmt	Kcnq1ot1	0.3297263084282604
6741	Rpl14	Rps3	0.3297263084282604
6771	Papolg	Eif3j1	0.3297263084282604
6778	Snrpb	Pacrg	0.3297263084282604
6777	Mrps15	Drg2	0.3297263084282604
6776	Mrps15	Mtrf1l	0.3297263084282604
6775	Mrps15	Mettl1	0.3297263084282604
6774	Snrpf	Mrpl21	0.3297263084282604
6773	Snrpf	Uhmk1	0.3297263084282604
6772	Mrto4	Kirrel3	0.3297263084282604
6770	Yars	Tmem167	0.3297263084282604
6762	Rnmt	Acat1	0.3297263084282604
6769	Purg	Id3	0.3297263084282604
6768	Purg	Prdx4	0.3297263084282604
6767	Purg	Glyr1	0.3297263084282604
6766	Nhp2	Ppp1ca	0.3297263084282604
6765	Mrps28	4632427E13Rik	0.3297263084282604
6764	Mrps28	Snrpd1	0.3297263084282604
6763	Rps5	Hspa5	0.3297263084282604
6742	Rrp36	Spryd3	0.3297263084282604
6740	Lyar	Pdk4	0.3297263084282604
6859	Rrp36	Akap12	0.3297263084282604
6711	Mettl1	Isy1	0.3297263084282604
6718	Wrap53	Nkap	0.3297263084282604
6717	Wrap53	Hspb1	0.3297263084282604
6716	Tial1	Gm38211	0.3297263084282604
6715	Rps26	Magohb	0.3297263084282604
6714	Adarb1	Plekhh2	0.3297263084282604
6713	Adarb1	Glyr1	0.3297263084282604
6712	Mettl1	Pcdh18	0.3297263084282604
6710	Fxr2	Zfp397	0.3297263084282604
6720	Anp32b	Rbm20	0.3297263084282604
6709	Nsun6	Mcm5	0.3297263084282604
6708	Sub1	Chchd4	0.3297263084282604
6707	Prdx4	Purg	0.3297263084282604
6706	Prdx4	Gorab	0.3297263084282604
6705	Uhmk1	Dcaf13	0.3297263084282604
6704	Pus7l	Fam50a	0.3297263084282604
6703	Prpf40b	Kif26b	0.3297263084282604
6719	Rps29	Tvp23b	0.3297263084282604
6721	Anp32b	Unc13c	0.3297263084282604
6739	Lsg1	Hnrnph3	0.3297263084282604
6731	Sdad1	Wwox	0.3297263084282604
6738	Lsg1	Ccnd2	0.3297263084282604
6737	Rpl22l1	Tra2b	0.3297263084282604
6736	Eif3j1	Srxn1	0.3297263084282604
6735	Eif3j1	Papolg	0.3297263084282604
6734	Tars2	Enox1	0.3297263084282604
6733	Khdc4	Nox4	0.3297263084282604
6732	Spout1	Ccnd2	0.3297263084282604
6730	Mkrn2	Rps11	0.3297263084282604
6722	Eif1	Txn2	0.3297263084282604
6729	Srp68	Rpl36a	0.3297263084282604
6728	Nudt21	Enox1	0.3297263084282604
6727	Nudt21	Lockd	0.3297263084282604
6726	Rrp15	Srxn1	0.3297263084282604
6725	Rrp15	Heatr3	0.3297263084282604
6724	Rps15a	Scaf1	0.3297263084282604
6723	Rps15a	Pdhx	0.3297263084282604
6779	Cwc15	Isy1	0.3297263084282604
6780	Cwc15	Lypla2	0.3297263084282604
6781	Hspb1	Tmx4	0.3297263084282604
6830	Prpf40b	Prorp	0.3297263084282604
